"Data Source","World Development Indicators",

"Last Updated Date","2022-02-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Albania","ALB","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.86971052927","0.99934792548","0.75479625847","1.6461770387","1.782886455","11.328833802","5.5930209385","4.1936566105","0.84102112904","2.526687325","2.5271392071","1.3608298729","1.2330240174","1.368225249","1.5088893262","1.5892987219","1.2719546059","0.47377775492","1.2987359198","1.5316817489","1.8057060311","1.6791772413","0.9127854561","1.1275005849","1.2006675712","0.91900004312","1.0605511048","","",
"Albania","ALB","Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports)","TX.VAL.MRCH.R5.ZS","","","","","","","","","","","","","","","","","","","","","","0.0498184946262843","0.00716877802637242","0.000417970921018452","0.0648149508588201","0.0077938451156583","1.92262087001186","0.0592548811276558","0.339340778225805","0.0889974317138446","0.0131962315609057","0.117154737128702","3.35412558131072","","","0.205240034629203","","","","","","","0.0292028511428961","","0.000599593423045845","0.00290128827487327","0.0020481765266476","1.04883931657479","0.00592704183897277","0.000549808028528933","0.0160671770222988","0.0598981202039765","0.592666301461432","0.0531398089776379","0.0512387836630571","0.0741166979663834","0.261159785596584","0.145450259797725","0.201735157079869","0.0922759377102841","",
"Albania","ALB","Export unit value index (2000 = 100)","TX.UVI.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","98.8807205","98.19014496","100.3854067","106.5486189","111.9578949","118.480117","126.5928877","144.5037539","131.0027717","145.372456","166.4464596","163.8624254","160.615739","156.9832732","138.2781226","135.2078524","142.7429537","150.92241","148.0844765","147.0254184",
"Albania","ALB","Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports)","TM.VAL.MRCH.R2.ZS","","","","","","","","","","","","","","","","","","","","","","2.70320777758945","0.195224868223214","0.0683007235323313","0.0655299712096057","0.126441051441146","0.234528228811009","0.448757437672625","1.34710011090799","1.12342261358639","1.48257624792889","3.87305362433673","3.82969311944526","15.9412399742383","15.8099801240806","15.4219724074592","10.9144508598433","9.74401389971307","9.2988906455323","11.5946945832383","12.624141647552","12.5376208204578","13.1290088706146","15.659561479088","15.954585400605","19.8597872405875","21.1299836397638","20.3059149065744","21.9376297682379","18.0826949452461","18.5511672972625","17.5291254961156","20.3086936824552","18.333524465585","19.941797901883","20.2791292128831","18.3085064281545","20.0428516298292","19.3619643416111","19.9507503796327","",
"Albania","ALB","Share of tariff lines with specific rates, primary products (%)","TM.TAX.TCOM.SR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0","0","0","0","0","0","0","0.357963","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Albania","ALB","Share of tariff lines with specific rates, manufactured products (%)","TM.TAX.MANF.SR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Albania","ALB","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","955000","1303000","1350000","1694000","2097000","2616000","2979000","3716000","3404000","3443000","4120000","3959000","3928000","4146000","4504000","4852000","5186000","5415000","5922000","2907000",
"Albania","ALB","Population, male","SP.POP.TOTL.MA.IN","827031","853181","879556","905788","932145","958102","983649","1009883","1039025","1069539","1097077","1123796","1151940","1179206","1206389","1234350","1261906","1290226","1317407","1343973","1371795","1399324","1428723","1458845","1489681","1520919","1551867","1585097","1616385","1658693","1682999","1662000","1636737","1610163","1586873","1570384","1562406","1561433","1564104","1565728","1563154","1550940","1544872","1535242","1524700","1514104","1503318","1491760","1481095","1472657","1467433","1466246","1467285","1468260","1468434","1466457","1465287","1464130","1460043","1453180","1444326",
"Albania","ALB","Population ages 70-74, female (% of female population)","SP.POP.7074.FE.5Y","1.83439387898082","1.75597693685953","1.65409029178058","1.55740906688725","1.50121773123785","1.50008460347004","1.518323888683","1.58155070171666","1.65785781244668","1.70687677595602","1.71140891466382","1.66055415918165","1.57838001502959","1.49503111789154","1.44714686541525","1.44926054658216","1.46954145905605","1.52583452233238","1.59728256702533","1.6578729608014","1.69540733976861","1.69826292521322","1.68843243068167","1.67470555163014","1.66653942293554","1.6677799028373","1.65737053944542","1.65365883211333","1.65656110780514","1.66742432852218","1.68725632487231","1.70998725390543","1.74376961119591","1.78933246056948","1.84629454791793","1.91349086403401","1.9306750071793","1.95707204050218","1.99207976805035","2.0297943172727","2.06483625965557","2.10628542626187","2.1432084429777","2.18536317309238","2.24721871964084","2.33647265015458","2.45351964836318","2.607376994901","2.78618309184048","2.96733776157608","3.13508015593034","3.20962784945214","3.29395505180987","3.40670720373862","3.54848856771323","3.70151395141036","3.72680151340616","3.74457171416837","3.77054199110693","3.83069990835342","3.941019867156",
"Albania","ALB","Population ages 45-49, female (% of female population)","SP.POP.4549.FE.5Y","4.08172763074647","4.00834354510348","3.94803054324493","3.89972656878289","3.860816052855","3.83080173719125","3.80383424295505","3.78913617696904","3.78523123493244","3.78958771863665","3.80070854509206","3.82212229745628","3.84923356412745","3.87752810590777","3.90066751859566","3.9153547331834","3.91285938377778","3.90130369768506","3.89381054003629","3.90937972697538","3.95738040721337","4.03395624994839","4.14029219443216","4.2546066311238","4.34586825466843","4.39638398765345","4.41258872501961","4.3965646673322","4.36187014490889","4.32978495031001","4.3151274891428","4.3287698095036","4.35022994525172","4.3880742815313","4.45254312874371","4.54788064203437","4.67052576684812","4.8329317037734","5.02150420119446","5.22174765800408","5.4258154670255","5.6679427517439","5.9082570709679","6.14336925924198","6.37148936971057","6.59074102427948","6.82942990225021","7.04145420833057","7.20729646717955","7.30355482217767","7.31981235316594","7.295342016984","7.20837847598411","7.08557924643531","6.96834460038253","6.88268638289356","6.76343105590238","6.68855300615518","6.62830299803657","6.53597128407046","6.386377049946",
